1,3642751,1,1,"00000006449978","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.067   "
1,3642751,1,1,"00000006449992","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.098   "
1,3642751,1,1,"00000006497264","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.145   "
1,3642751,1,1,"00000006553443","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.192   "
1,3675199,1,1,"00000006905669","2014-01-28","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-28 10:12:18.169   "
1,3642751,1,1,"00000006553454","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.239   "
1,3642751,1,1,"00000006559924","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.27    "
1,3642751,1,1,"00000006605401","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.317   "
1,3642751,1,1,"00000006605415","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.364   "
1,3642751,1,1,"00000006642945","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.41    "
1,3642751,1,1,"00000006666121","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.457   "
1,3642751,1,1,"00000006666872","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.489   "
1,3642751,1,1,"00000006669517","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.535   "
1,3673572,1,1,"00000006765255","2014-02-13","2014-02-16","0","0","3000-01-01","3000-01-01",1,"2014-01-27 08:29:18.399   "
1,3659880,1,1,"00000006618972","2014-01-30","2014-02-12","0","0","3000-01-01","3000-01-01",1,"2014-01-22 08:22:25.116   "
1,3674670,2,1,"00000006977837","2014-01-30","2014-02-06","0","9","3000-01-01","3000-01-01",1,"2014-01-28 08:08:29.842   "
1,3674735,1,1,"00000006732452","2014-01-30","2014-02-12","0","0","3000-01-01","3000-01-01",1,"2014-01-28 08:46:10.197   "
1,3661731,1,1,"00000006843471","2014-01-30","2014-02-12","0","0","3000-01-01","3000-01-01",1,"2014-02-03 12:27:45.822   "
1,3661737,1,1,"00000006755980","2014-01-30","2014-02-12","0","0","3000-01-01","3000-01-01",1,"2014-02-03 12:27:45.884   "
1,3661740,1,1,"00000006986048","2014-01-30","2014-02-12","0","0","3000-01-01","3000-01-01",1,"2014-02-03 12:27:45.947   "
1,3661740,1,1,"00000006986051","2014-01-30","2014-02-12","0","0","3000-01-01","3000-01-01",1,"2014-02-03 12:27:45.994   "
1,3642751,1,1,"00000006717675","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.91    "
1,3642751,1,1,"00000006723526","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.942   "
1,3642751,1,1,"00000006738750","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.989   "
1,3642751,1,1,"00000006747798","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.02    "
1,3642751,1,1,"00000006748925","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.067   "
1,3642751,1,1,"00000006748926","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.114   "
